frame_idx,gen_time,fetch_time,preprocess_time,render_time,total_time,sleep_time,end_to_end_time,datasize,quality_level,quant_mask,diff_thresh
282,0.003598,0.002043,0.026353,0.007234,0.039228,0.000000,0.039228,1875000,2,248,10
283,0.002868,0.002149,0.026260,0.006531,0.037808,0.000000,0.037808,1820316,2,248,10
284,0.002600,0.002033,0.025461,0.006839,0.036932,0.000000,0.036932,1828499,2,248,10
285,0.005036,0.002024,0.024159,0.008526,0.039745,0.000000,0.039745,1793014,2,248,10
286,0.002560,0.002051,0.021800,0.019667,0.046078,0.000000,0.046078,2364930,2,248,10
287,0.002946,0.002684,0.024712,0.022300,0.052642,0.000000,0.052642,2344309,2,248,10
288,0.002641,0.002031,0.027754,0.028236,0.060662,0.000000,0.060662,2334196,2,248,10
289,0.002861,0.001988,0.025592,0.019920,0.050361,0.000000,0.050361,2341124,2,248,10
290,0.003085,0.001908,0.025065,0.018465,0.048523,0.000000,0.048523,2357753,2,248,10
291,0.006885,0.002031,0.023550,0.022986,0.055452,0.000000,0.055452,2340632,2,248,10
292,0.002846,0.001770,0.021970,0.020313,0.046899,0.000000,0.046899,2306433,2,248,10
293,0.002938,0.002097,0.025010,0.020747,0.050791,0.000000,0.050791,2265136,2,248,10
294,0.002837,0.001827,0.026433,0.020194,0.051291,0.000000,0.051291,2276753,2,248,10
295,0.002912,0.001930,0.026446,0.007860,0.039148,0.000000,0.039148,2304864,2,248,10
296,0.004922,0.002120,0.023220,0.030387,0.060649,0.000000,0.060649,2323295,2,248,10
297,0.009197,0.003779,0.024261,0.022008,0.059244,0.000000,0.059244,2285438,2,248,10
298,0.005834,0.002140,0.024949,0.007188,0.040110,0.000000,0.040110,2264480,2,248,10
299,0.005509,0.001944,0.024230,0.008792,0.040475,0.000000,0.040475,2071589,2,248,10
300,0.004644,0.002575,0.022517,0.008457,0.038193,0.000000,0.038193,1974287,2,248,10
301,0.003609,0.002586,0.024450,0.008143,0.038789,0.000000,0.038789,1771658,2,248,10
302,0.002637,0.002571,0.027342,0.005867,0.038417,0.000000,0.038417,1862768,2,248,10
303,0.003291,0.001747,0.026417,0.011187,0.042642,0.000000,0.042642,1814047,2,248,10
304,0.004186,0.004355,0.025079,0.006886,0.040505,0.000000,0.040505,1806337,2,248,10
305,0.004639,0.003090,0.025253,0.007337,0.040319,0.000000,0.040319,1740158,2,248,10
306,0.006208,0.002060,0.022568,0.006875,0.037710,0.000000,0.037710,1727164,2,248,10
307,0.007622,0.002626,0.021244,0.006508,0.038001,0.000000,0.038001,1700537,2,248,10
308,0.003795,0.002280,0.023961,0.010589,0.040625,0.000000,0.040625,1704537,2,248,10
309,0.003111,0.004252,0.025433,0.007003,0.039799,0.000000,0.039799,1692115,2,248,10
310,0.003018,0.003095,0.026758,0.005277,0.038147,0.000000,0.038147,1698897,2,248,10
311,0.002699,0.001839,0.026776,0.007002,0.038316,0.000000,0.038316,1728749,2,248,10
312,0.003494,0.001922,0.027160,0.006441,0.039017,0.000000,0.039017,1743050,2,248,10
313,0.005060,0.001667,0.024827,0.005616,0.037170,0.000000,0.037170,1778877,2,248,10
314,0.005085,0.001858,0.024726,0.007125,0.038794,0.000000,0.038794,1802108,2,248,10
315,0.009327,0.001843,0.022348,0.008041,0.041559,0.000000,0.041559,1793668,2,248,10
316,0.004122,0.001731,0.022142,0.006216,0.034211,0.000000,0.034211,1781724,2,248,10
317,0.003233,0.003145,0.022479,0.006019,0.034876,0.000000,0.034876,1771114,2,248,10
318,0.002641,0.001725,0.026589,0.006610,0.037565,0.000000,0.037565,1806675,2,248,10
319,0.002788,0.001631,0.026424,0.008752,0.039596,0.000000,0.039596,1844027,2,248,10
320,0.003198,0.002071,0.025996,0.006214,0.037480,0.000000,0.037480,1896808,2,248,10
321,0.005119,0.001802,0.024742,0.029054,0.060717,0.000000,0.060717,2432055,2,248,10
322,0.005680,0.002925,0.024001,0.025424,0.058032,0.000000,0.058032,2291878,2,248,10
323,0.008127,0.002817,0.022499,0.019485,0.052928,0.000000,0.052928,2152519,2,248,10
324,0.003618,0.002446,0.021479,0.026756,0.054299,0.000000,0.054299,2168531,2,248,10
325,0.003063,0.003565,0.024251,0.021179,0.052057,0.000000,0.052057,2166904,2,248,10
326,0.003396,0.002158,0.027192,0.017803,0.050549,0.000000,0.050549,2163683,2,248,10
327,0.003981,0.001468,0.026071,0.006720,0.038241,0.000000,0.038241,2019209,2,248,10
328,0.004932,0.002229,0.025021,0.005476,0.037657,0.000000,0.037657,1900679,2,248,10
329,0.006622,0.001860,0.024585,0.007189,0.040256,0.000000,0.040256,1801726,2,248,10
330,0.006596,0.003276,0.023450,0.010461,0.043782,0.000000,0.043782,1758519,2,248,10
331,0.007628,0.003235,0.024026,0.006938,0.041826,0.000000,0.041826,1797975,2,248,10
332,0.005961,0.002238,0.022288,0.009656,0.040142,0.000000,0.040142,1854020,2,248,10
333,0.004967,0.004547,0.022135,0.006737,0.038386,0.000000,0.038386,1871695,2,248,10
334,0.003758,0.003222,0.024985,0.007870,0.039834,0.000000,0.039834,1811977,2,248,10
335,0.004769,0.002015,0.028432,0.007051,0.042267,0.000000,0.042267,1761618,2,248,10
336,0.006062,0.001896,0.028605,0.024639,0.061203,0.000000,0.061203,1719962,2,248,10
337,0.004793,0.003461,0.026602,0.034819,0.069676,0.000000,0.069676,1711225,2,248,10
338,0.006342,0.003270,0.026195,0.030257,0.066064,0.000000,0.066064,1566133,2,248,10
339,0.005065,0.003170,0.027434,0.018255,0.053925,0.000000,0.053925,1635196,2,248,10
340,0.003912,0.005308,0.025703,0.009443,0.044367,0.000000,0.044367,1651568,2,248,10
341,0.003893,0.005656,0.024543,0.009029,0.043120,0.000000,0.043120,1650903,2,248,10
342,0.003075,0.002181,0.028217,0.005465,0.038939,0.000000,0.038939,1610955,2,248,10
343,0.002840,0.002812,0.027652,0.007197,0.040501,0.000000,0.040501,1621243,2,248,10
344,0.005640,0.002369,0.027161,0.009512,0.044682,0.000000,0.044682,1638465,2,248,10
345,0.004498,0.003487,0.027535,0.005293,0.040814,0.000000,0.040814,1656046,2,248,10
346,0.003509,0.002029,0.027254,0.008247,0.041039,0.000000,0.041039,1687374,2,248,10
347,0.006487,0.001938,0.025151,0.009949,0.043524,0.000000,0.043524,1698274,2,248,10
348,0.005399,0.002264,0.026439,0.006539,0.040641,0.000000,0.040641,1664209,2,248,10
349,0.006457,0.001869,0.025816,0.008732,0.042874,0.000000,0.042874,1630524,2,248,10
350,0.005809,0.002825,0.024893,0.007834,0.041362,0.000000,0.041362,1602803,2,248,10
351,0.009817,0.002591,0.021572,0.008618,0.042597,0.000000,0.042597,1590189,2,248,10
352,0.005693,0.004359,0.024445,0.008429,0.042926,0.000000,0.042926,1607373,2,248,10
353,0.003687,0.003021,0.022121,0.012460,0.041288,0.000000,0.041288,1655504,2,248,10
354,0.004247,0.005190,0.024495,0.010194,0.044126,0.000000,0.044126,1691791,2,248,10
355,0.003750,0.003779,0.024356,0.008387,0.040272,0.000000,0.040272,1676357,2,248,10
356,0.003237,0.002668,0.027927,0.009571,0.043404,0.000000,0.043404,1619102,2,248,10
357,0.003312,0.002081,0.026877,0.006466,0.038736,0.000000,0.038736,1573675,2,248,10
358,0.003344,0.001822,0.026416,0.005577,0.037158,0.000000,0.037158,1623842,2,248,10
359,0.003100,0.002032,0.026283,0.006549,0.037964,0.000000,0.037964,2026185,2,248,10
360,0.004783,0.001658,0.025206,0.020072,0.051718,0.000000,0.051718,2284992,2,248,10
361,0.009226,0.001619,0.022136,0.019265,0.052246,0.000000,0.052246,2397181,2,248,10
362,0.003825,0.001669,0.021134,0.021806,0.048435,0.000000,0.048435,2394383,2,248,10
363,0.002949,0.002111,0.023519,0.021461,0.050040,0.000000,0.050040,2646557,2,248,10
364,0.004153,0.001839,0.026954,0.023467,0.056413,0.000000,0.056413,2718318,2,248,10
365,0.003826,0.002288,0.026527,0.032168,0.064809,0.000000,0.064809,2777622,2,248,10
366,0.004257,0.002019,0.026302,0.023872,0.056451,0.000000,0.056451,2830962,2,248,10
367,0.006270,0.001786,0.024429,0.029302,0.061788,0.000000,0.061788,2895544,2,248,10
368,0.006523,0.001934,0.023601,0.030592,0.062650,0.000000,0.062650,2961389,2,248,10
369,0.009786,0.001572,0.023464,0.027105,0.061928,0.000000,0.061928,3036433,2,248,10
370,0.010322,0.001986,0.023106,0.029096,0.064511,0.000000,0.064511,2930435,2,248,10
371,0.007248,0.002313,0.026473,0.025689,0.061722,0.000000,0.061722,3032398,2,248,10
372,0.010295,0.001778,0.022019,0.025996,0.060088,0.000000,0.060088,3110655,2,248,10
373,0.004007,0.001682,0.020424,0.028575,0.054688,0.000000,0.054688,2958664,2,248,10
374,0.003977,0.002414,0.024267,0.029685,0.060343,0.000000,0.060343,3052286,2,248,10
375,0.003971,0.001807,0.026619,0.038311,0.070709,0.000000,0.070709,2985761,2,248,10
376,0.004284,0.001788,0.027295,0.038098,0.071464,0.000000,0.071464,2999875,2,248,10
377,0.004286,0.002081,0.026878,0.038160,0.071406,0.000000,0.071406,2912157,2,248,10
378,0.005343,0.001949,0.025853,0.028979,0.062124,0.000000,0.062124,2829889,2,248,10
379,0.004578,0.001825,0.024769,0.025649,0.056821,0.000000,0.056821,2840254,2,248,10
380,0.006464,0.002014,0.025136,0.019489,0.053102,0.000000,0.053102,2819880,2,248,10
381,0.007756,0.001588,0.025079,0.048712,0.083134,0.000000,0.083134,2834016,2,248,10
382,0.012545,0.004213,0.025537,0.036486,0.078781,0.000000,0.078781,3037917,2,248,10
383,0.005969,0.004063,0.029541,0.033552,0.073124,0.000000,0.073124,3055761,2,248,10
384,0.004601,0.003551,0.026663,0.042004,0.076819,0.000000,0.076819,3079122,2,248,10
385,0.006031,0.004028,0.024951,0.031511,0.066520,0.000000,0.066520,3121776,2,248,10
386,0.004549,0.002151,0.027280,0.027235,0.061215,0.000000,0.061215,3246375,2,248,10
387,0.004899,0.001816,0.027635,0.047111,0.081462,0.000000,0.081462,3295077,2,248,10
388,0.004218,0.003268,0.027689,0.032898,0.068074,0.000000,0.068074,3315683,2,248,10
389,0.003217,0.001967,0.030011,0.038785,0.073981,0.000000,0.073981,3243660,2,248,10
390,0.003591,0.003461,0.027738,0.025584,0.060374,0.000000,0.060374,3224998,2,248,10
391,0.004354,0.002165,0.026142,0.032455,0.065117,0.000000,0.065117,3291918,2,248,10
392,0.003981,0.003317,0.027863,0.035537,0.070698,0.000000,0.070698,3224666,2,248,10
393,0.005320,0.002816,0.026789,0.035673,0.070598,0.000000,0.070598,3156771,2,248,10
394,0.003911,0.002654,0.028025,0.036128,0.070718,0.000000,0.070718,3052115,2,248,10
395,0.004329,0.004335,0.026711,0.035403,0.070778,0.000000,0.070778,3009828,2,248,10
396,0.005016,0.003744,0.026885,0.035390,0.071035,0.000000,0.071035,2918283,2,248,10
397,0.005592,0.004703,0.027680,0.027586,0.065560,0.000000,0.065560,2840268,2,248,10
398,0.004982,0.004152,0.026194,0.024361,0.059689,0.000000,0.059689,2826953,2,248,10
399,0.003417,0.001702,0.025626,0.027943,0.058688,0.000000,0.058688,2867892,2,248,10
400,0.003172,0.003267,0.025329,0.024810,0.056578,0.000000,0.056578,2838330,2,248,10
401,0.009396,0.001985,0.024998,0.033818,0.070197,0.000000,0.070197,2808377,2,248,10
402,0.005736,0.003715,0.027319,0.020216,0.056987,0.000000,0.056987,2879582,2,248,10
403,0.007420,0.002244,0.024297,0.033106,0.067067,0.000000,0.067067,2710781,2,248,10
404,0.004461,0.004553,0.027255,0.031476,0.067745,0.000000,0.067745,2827806,2,248,10
405,0.002826,0.003272,0.026772,0.044412,0.077282,0.000000,0.077282,2795516,2,248,10
406,0.007352,0.001902,0.026314,0.065313,0.100881,0.000000,0.100881,2772981,2,248,10
407,0.009220,0.002796,0.024014,0.058656,0.094686,0.000000,0.094686,2788138,2,248,10
408,0.009656,0.003041,0.023621,0.044085,0.080403,0.000000,0.080403,2789466,2,248,10
409,0.006825,0.003731,0.026254,0.035111,0.071922,0.000000,0.071922,2783719,2,248,10
410,0.004986,0.003956,0.028998,0.025496,0.063437,0.000000,0.063437,2780887,2,248,10
411,0.005176,0.005300,0.026871,0.028802,0.066150,0.000000,0.066150,2753526,2,248,10
412,0.004634,0.003439,0.021968,0.025281,0.055322,0.000000,0.055322,2749080,2,248,10
413,0.004626,0.002208,0.026102,0.027440,0.060375,0.000000,0.060375,2703028,2,248,10
414,0.003571,0.001728,0.026366,0.023719,0.055384,0.000000,0.055384,2699265,2,248,10
415,0.003219,0.002662,0.027094,0.030403,0.063379,0.000000,0.063379,3091388,2,248,10
416,0.004904,0.002425,0.024901,0.025795,0.058026,0.000000,0.058026,3139137,2,248,10
417,0.006102,0.003097,0.025389,0.027407,0.061995,0.000000,0.061995,3135182,2,248,10
418,0.007435,0.001589,0.024476,0.020861,0.054362,0.000000,0.054362,3089606,2,248,10
419,0.005556,0.002773,0.021611,0.024000,0.053939,0.000000,0.053939,3052947,2,248,10
420,0.002684,0.001640,0.021936,0.027984,0.054244,0.000000,0.054244,3045885,2,248,10
421,0.003597,0.002376,0.027181,0.038040,0.071194,0.000000,0.071194,3216683,2,248,10
422,0.004075,0.001771,0.027329,0.029803,0.062977,0.000000,0.062977,3139002,2,248,10
423,0.002582,0.002288,0.028076,0.036286,0.069233,0.000000,0.069233,3200986,2,248,10
424,0.009375,0.004189,0.026091,0.029840,0.069495,0.000000,0.069495,3158682,2,248,10
425,0.003766,0.001774,0.027937,0.027567,0.061043,0.000000,0.061043,3022240,2,248,10
426,0.004508,0.003081,0.028947,0.025547,0.062082,0.000000,0.062082,3256988,2,248,10
427,0.002997,0.001371,0.029321,0.027267,0.060957,0.000000,0.060957,3271517,2,248,10
428,0.003793,0.001831,0.028725,0.029488,0.063837,0.000000,0.063837,3239974,2,248,10
429,0.004920,0.001987,0.029096,0.029192,0.065194,0.000000,0.065194,3204397,2,248,10
430,0.006732,0.002497,0.025789,0.028972,0.063991,0.000000,0.063991,3092888,2,248,10
431,0.004486,0.002266,0.029553,0.029844,0.066148,0.000000,0.066148,3056099,2,248,10
432,0.007601,0.002352,0.024936,0.035479,0.070368,0.000000,0.070368,3018759,2,248,10
433,0.005287,0.001597,0.028042,0.030516,0.065443,0.000000,0.065443,3002399,2,248,10
434,0.007432,0.003312,0.025072,0.030134,0.065950,0.000000,0.065950,2967721,2,248,10
435,0.004937,0.002137,0.031613,0.039359,0.078046,0.000000,0.078046,2869185,2,248,10
436,0.006125,0.003183,0.029563,0.040936,0.079806,0.000000,0.079806,2889871,2,248,10
437,0.006734,0.003403,0.028868,0.030678,0.069682,0.000000,0.069682,2841581,2,248,10
438,0.008117,0.004988,0.028791,0.030634,0.072529,0.000000,0.072529,2668387,2,248,10
439,0.011192,0.003869,0.025984,0.028629,0.069673,0.000000,0.069673,2670507,2,248,10
440,0.007490,0.003480,0.026658,0.027549,0.065176,0.000000,0.065176,2648458,2,248,10
441,0.006958,0.003000,0.029000,0.034427,0.073385,0.000000,0.073385,2608562,2,248,10
442,0.004338,0.003810,0.029691,0.028721,0.066560,0.000000,0.066560,2584831,2,248,10
443,0.003176,0.003194,0.032545,0.030000,0.068915,0.000000,0.068915,2578868,2,248,10
444,0.005170,0.002543,0.028136,0.026862,0.062711,0.000000,0.062711,2690737,2,248,10
445,0.005494,0.002993,0.029822,0.048396,0.086705,0.000000,0.086705,2678182,2,248,10
446,0.011426,0.005849,0.029343,0.083341,0.129960,0.000000,0.129960,2720460,2,248,10
447,0.007446,0.002861,0.028226,0.050117,0.088651,0.000000,0.088651,2705778,2,248,10
448,0.009524,0.004611,0.027449,0.043790,0.085374,0.000000,0.085374,2691804,2,248,10
449,0.012412,0.003810,0.030345,0.027169,0.073737,0.000000,0.073737,2751763,2,248,10
450,0.008243,0.003958,0.032319,0.045712,0.090232,0.000000,0.090232,2796939,2,248,10
451,0.006626,0.002708,0.029913,0.036030,0.075277,0.000000,0.075277,2744998,2,248,10
452,0.007343,0.004664,0.028716,0.033042,0.073764,0.000000,0.073764,2894608,2,248,10
453,0.011534,0.002148,0.024849,0.034083,0.072613,0.000000,0.072613,2665638,2,248,10
454,0.007776,0.001574,0.024585,0.030047,0.063982,0.000000,0.063982,2698695,2,248,10
455,0.007070,0.004529,0.029289,0.028007,0.068895,0.000000,0.068895,2648324,2,248,10
456,0.005992,0.005524,0.031218,0.024337,0.067070,0.000000,0.067070,2695342,2,248,10
457,0.005445,0.002228,0.030709,0.031256,0.069639,0.000000,0.069639,2707478,2,248,10
458,0.005014,0.003224,0.031352,0.033145,0.072735,0.000000,0.072735,2704605,2,248,10
459,0.005479,0.004929,0.028291,0.032732,0.071430,0.000000,0.071430,2714953,2,248,10
460,0.011192,0.004271,0.026712,0.044435,0.086609,0.000000,0.086609,2861740,2,248,10
461,0.008151,0.004096,0.029777,0.036085,0.078109,0.000000,0.078109,2977823,2,248,10
462,0.007992,0.004018,0.029869,0.037470,0.079350,0.000000,0.079350,3038453,2,248,10
463,0.011810,0.002141,0.027884,0.043117,0.084953,0.000000,0.084953,3080430,2,248,10
464,0.011547,0.004579,0.028423,0.055126,0.099675,0.000000,0.099675,3086551,2,248,10
465,0.009950,0.004531,0.027359,0.044391,0.086230,0.000000,0.086230,2994617,2,248,10
466,0.005547,0.006655,0.025698,0.120234,0.158133,0.000000,0.158133,2949660,2,248,10
467,0.007348,0.004173,0.021515,0.062323,0.095358,0.000000,0.095358,2935928,2,248,10
468,0.007731,0.004941,0.024982,0.084276,0.121930,0.000000,0.121930,3104524,2,248,10
469,0.010671,0.004071,0.024430,0.044690,0.083861,0.000000,0.083861,3033450,2,248,10
470,0.006666,0.006409,0.028011,0.044363,0.085449,0.000000,0.085449,3093751,2,248,10
471,0.013179,0.003789,0.026289,0.046507,0.089764,0.000000,0.089764,2978314,2,248,10
472,0.007952,0.004373,0.025863,0.043824,0.082012,0.000000,0.082012,2923338,2,248,10
473,0.004120,0.004729,0.026155,0.044683,0.079687,0.000000,0.079687,2888183,2,248,10
474,0.006770,0.004337,0.027740,0.046350,0.085197,0.000000,0.085197,2876097,2,248,10
475,0.010274,0.003043,0.025241,0.040706,0.079264,0.000000,0.079264,2851001,2,248,10
476,0.010504,0.002335,0.024110,0.038876,0.075826,0.000000,0.075826,2861576,2,248,10
477,0.008952,0.003452,0.026523,0.028556,0.067484,0.000000,0.067484,2917911,2,248,10
478,0.006001,0.004377,0.029153,0.044951,0.084481,0.000000,0.084481,2891999,2,248,10
479,0.006774,0.002326,0.027454,0.034432,0.070986,0.000000,0.070986,2883448,2,248,10
480,0.004250,0.003319,0.029239,0.047585,0.084393,0.000000,0.084393,2872353,2,248,10
481,0.003901,0.002640,0.029333,0.045561,0.081434,0.000000,0.081434,2869400,2,248,10
482,0.008877,0.004198,0.027727,0.029654,0.070456,0.000000,0.070456,2829684,2,248,10
483,0.003706,0.003864,0.026027,0.040183,0.073780,0.000000,0.073780,2784887,2,248,10
484,0.005337,0.004187,0.022733,0.035744,0.068001,0.000000,0.068001,2764351,2,248,10
485,0.008206,0.003079,0.023956,0.026229,0.061470,0.000000,0.061470,2771800,2,248,10
486,0.010138,0.004052,0.025455,0.032565,0.072211,0.000000,0.072211,2818145,2,248,10
487,0.006564,0.002525,0.026139,0.034054,0.069283,0.000000,0.069283,2855287,2,248,10
488,0.007568,0.002109,0.025773,0.047215,0.082665,0.000000,0.082665,2898673,2,248,10
489,0.009147,0.002435,0.024349,0.041683,0.077614,0.000000,0.077614,2972630,2,248,10
490,0.008777,0.004213,0.024861,0.026463,0.064314,0.000000,0.064314,2920580,2,248,10
491,0.008334,0.001904,0.026503,0.036572,0.073313,0.000000,0.073313,3048101,2,248,10
492,0.005387,0.002577,0.028536,0.042990,0.079491,0.000000,0.079491,3069067,2,248,10
493,0.003266,0.003395,0.027678,0.034526,0.068866,0.000000,0.068866,3054599,2,248,10
494,0.005473,0.001749,0.025311,0.038131,0.070664,0.000000,0.070664,3038739,2,248,10
495,0.005876,0.002576,0.027221,0.031179,0.066851,0.000000,0.066851,3006620,2,248,10
496,0.007075,0.002829,0.025451,0.047213,0.082568,0.000000,0.082568,2961140,2,248,10
497,0.004100,0.001952,0.028405,0.032246,0.066704,0.000000,0.066704,2952788,2,248,10
498,0.006540,0.002508,0.026786,0.048753,0.084587,0.000000,0.084587,2951760,2,248,10
499,0.005481,0.004149,0.025671,0.032492,0.067793,0.000000,0.067793,2936128,2,248,10
500,0.006951,0.001909,0.029464,0.070643,0.108968,0.000000,0.108968,2924604,2,248,10
501,0.007998,0.001873,0.023722,0.088281,0.121875,0.000000,0.121875,2973488,2,248,10
502,0.009089,0.003343,0.026649,0.052426,0.091507,0.000000,0.091507,2988767,2,248,10
503,0.009136,0.006334,0.024757,0.039878,0.080105,0.000000,0.080105,2920103,2,248,10
504,0.008870,0.004139,0.027430,0.033488,0.073926,0.000000,0.073926,2868617,2,248,10
505,0.008207,0.004153,0.025931,0.039788,0.078080,0.000000,0.078080,2838661,2,248,10
506,0.004582,0.001929,0.025517,0.028173,0.060201,0.000000,0.060201,2806085,2,248,10
507,0.005702,0.003857,0.026782,0.025535,0.061877,0.000000,0.061877,2763010,2,248,10
508,0.004071,0.002391,0.023648,0.021037,0.051148,0.000000,0.051148,2727247,2,248,10
509,0.003448,0.001670,0.019931,0.020777,0.045827,0.000000,0.045827,2640249,2,248,10
510,0.002566,0.003316,0.021244,0.019677,0.046803,0.000000,0.046803,2636545,2,248,10
511,0.002541,0.001711,0.019114,0.021210,0.044576,0.000000,0.044576,2628931,2,248,10
512,0.004214,0.001320,0.024324,0.023052,0.052910,0.000000,0.052910,2610477,2,248,10
513,0.002965,0.001707,0.019240,0.027581,0.051493,0.000000,0.051493,2617035,2,248,10
514,0.013786,0.001615,0.028500,0.036602,0.080502,0.000000,0.080502,2568786,2,248,10
515,0.011074,0.005850,0.029665,0.027871,0.074460,0.000000,0.074460,2566001,2,248,10
516,0.006449,0.003877,0.030552,0.025092,0.065970,0.000000,0.065970,2760174,2,248,10
517,0.009753,0.003908,0.031631,0.029257,0.074549,0.000000,0.074549,2768004,2,248,10
518,0.008971,0.001722,0.028745,0.029813,0.069251,0.000000,0.069251,2732462,2,248,10
519,0.008582,0.002132,0.029604,0.039768,0.080086,0.000000,0.080086,2792738,2,248,10
520,0.006687,0.002969,0.034070,0.030001,0.073727,0.000000,0.073727,2701723,2,248,10
521,0.011428,0.003984,0.030461,0.027653,0.073525,0.000000,0.073525,2637222,2,248,10
522,0.008604,0.004396,0.034319,0.027734,0.075053,0.000000,0.075053,2554338,2,248,10
523,0.008961,0.001889,0.032085,0.030067,0.073002,0.000000,0.073002,2661920,2,248,10
524,0.008508,0.006142,0.028032,0.030655,0.073337,0.000000,0.073337,2681988,2,248,10
525,0.009163,0.003178,0.022998,0.028477,0.063815,0.000000,0.063815,2743311,2,248,10
526,0.006572,0.002733,0.025532,0.041059,0.075896,0.000000,0.075896,2655925,2,248,10
527,0.008852,0.004424,0.026636,0.031727,0.071639,0.000000,0.071639,2770663,2,248,10
528,0.003487,0.002400,0.027727,0.032222,0.065836,0.000000,0.065836,2752671,2,248,10
529,0.005692,0.002736,0.027082,0.032993,0.068502,0.000000,0.068502,2649612,2,248,10
530,0.007711,0.002741,0.026326,0.039310,0.076088,0.000000,0.076088,2765170,2,248,10
531,0.005879,0.002833,0.029293,0.040921,0.078925,0.000000,0.078925,2784527,2,248,10
532,0.008244,0.004596,0.029849,0.044250,0.086939,0.000000,0.086939,2633308,2,248,10
533,0.009929,0.005250,0.025115,0.039030,0.079324,0.000000,0.079324,2638272,2,248,10
534,0.007475,0.003172,0.027541,0.028882,0.067070,0.000000,0.067070,2964332,2,248,10
535,0.007460,0.004096,0.025474,0.033057,0.070087,0.000000,0.070087,3044342,2,248,10
